tiempo,entrada
475.8,1.0565
475.9,1.0565
476,1.0565
476.1,1.0565
476.2,1.0565
476.3,1.0565
476.4,1.0565
476.5,1.0565
476.6,1.0565
476.7,1.0565
476.8,1.0565
476.9,1.0565
477,1.0565
477.1,1.0565
477.2,1.0565
477.3,1.0565
477.4,1.0565
477.5,1.0565
477.6,1.0565
477.7,1.0565
477.8,1.0565
477.9,1.0565
478,1.0565
478.1,1.0565
478.2,1.0565
478.3,1.0565
478.4,1.0565
478.5,1.0565
478.6,1.0565
478.7,1.0565
478.8,1.0565
478.9,1.0565
479,1.0565
479.1,1.0565
479.2,1.0565
479.3,1.0565
479.4,1.0565
479.5,1.0565
479.6,1.0565
479.7,1.0565
479.8,1.0565
479.9,1.0565
480,1.4548
480.1,1.4548
480.2,1.4548
480.3,1.4548
480.4,1.4548
480.5,1.4548
480.6,1.4548
480.7,1.4548
480.8,1.4548
480.9,1.4548
481,1.4548
481.1,1.4548
481.2,1.4548
481.3,1.4548
481.4,1.4548
481.5,1.4548
481.6,1.4548
481.7,1.4548
481.8,1.4548
481.9,1.4548
482,1.4548
482.1,1.4548
482.2,1.4548
482.3,1.4548
482.4,1.4548
482.5,1.4548
482.6,1.4548
482.7,1.4548
482.8,1.4548
482.9,1.4548
483,1.4548
483.1,1.4548
483.2,1.4548
483.3,1.4548
483.4,1.4548
483.5,1.4548
483.6,1.4548
483.7,1.4548
483.8,1.4548
483.9,1.4548
484,1.4548
484.1,1.4548
484.2,1.4548
484.3,1.4548
484.4,1.4548
484.5,1.4548
484.6,1.4548
484.7,1.4548
484.8,1.4548
484.9,1.4548
485,1.4548
485.1,1.4548
485.2,1.4548
485.3,1.4548
485.4,1.4548
485.5,1.4548
485.6,1.4548
485.7,1.4548
485.8,1.4548
485.9,1.4548
486,1.4548
486.1,1.4548
486.2,1.4548
486.3,1.4548
486.4,1.4548
486.5,1.4548
486.6,1.4548
486.7,1.4548
486.8,1.4548
486.9,1.4548
487,1.4548
487.1,1.4548
487.2,1.4548
487.3,1.4548
487.4,1.4548
487.5,1.4548
487.6,1.4548
487.7,1.4548
487.8,1.4548
487.9,1.4548
488,1.4548
488.1,1.4548
488.2,1.4548
488.3,1.4548
488.4,1.4548
488.5,1.4548
488.6,1.4548
488.7,1.4548
488.8,1.4548
488.9,1.4548
489,1.4548
489.1,1.4548
489.2,1.4548
489.3,1.4548
489.4,1.4548
489.5,1.4548
489.6,1.4548
489.7,1.4548
489.8,1.4548
489.9,1.4548
490,1.4548
490.1,1.4548
490.2,1.4548
490.3,1.4548
490.4,1.4548
490.5,1.4548
490.6,1.4548
490.7,1.4548
490.8,1.4548
490.9,1.4548
491,1.4548
491.1,1.4548
491.2,1.4548
491.3,1.4548
491.4,1.4548
491.5,1.4548
491.6,1.4548
491.7,1.4548
491.8,1.4548
491.9,1.4548
492,1.4548
492.1,1.4548
492.2,1.4548
492.3,1.4548
492.4,1.4548
492.5,1.4548
492.6,1.4548
492.7,1.4548
492.8,1.4548
492.9,1.4548
493,1.4548
493.1,1.4548
493.2,1.4548
493.3,1.4548
493.4,1.4548
493.5,1.4548
493.6,1.4548
493.7,1.4548
493.8,1.4548
493.9,1.4548
494,1.4548
494.1,1.4548
494.2,1.4548
494.3,1.4548
494.4,1.4548
494.5,1.4548
494.6,1.4548
494.7,1.4548
494.8,1.4548
494.9,1.4548
495,1.7763
495.1,1.7763
495.2,1.7763
495.3,1.7763
495.4,1.7763
495.5,1.7763
495.6,1.7763
495.7,1.7763
495.8,1.7763
495.9,1.7763
496,1.7763
496.1,1.7763
496.2,1.7763
496.3,1.7763
496.4,1.7763
496.5,1.7763
496.6,1.7763
496.7,1.7763
496.8,1.7763
496.9,1.7763
497,1.7763
497.1,1.7763
497.2,1.7763
497.3,1.7763
497.4,1.7763
497.5,1.7763
497.6,1.7763
497.7,1.7763
497.8,1.7763
497.9,1.7763
498,1.7763
498.1,1.7763
498.2,1.7763
498.3,1.7763
498.4,1.7763
498.5,1.7763
498.6,1.7763
498.7,1.7763
498.8,1.7763
498.9,1.7763
499,1.7763
499.1,1.7763
499.2,1.7763
499.3,1.7763
499.4,1.7763
499.5,1.7763
499.6,1.7763
499.7,1.7763
499.8,1.7763
499.9,1.7763
500,1.7763
500.1,1.7763
500.2,1.7763
500.3,1.7763
500.4,1.7763
500.5,1.7763
500.6,1.7763
500.7,1.7763
500.8,1.7763
500.9,1.7763
501,1.7763
501.1,1.7763
501.2,1.7763
501.3,1.7763
501.4,1.7763
501.5,1.7763
501.6,1.7763
501.7,1.7763
501.8,1.7763
501.9,1.7763
502,1.7763
502.1,1.7763
502.2,1.7763
502.3,1.7763
502.4,1.7763
502.5,1.7763
502.6,1.7763
502.7,1.7763
502.8,1.7763
502.9,1.7763
503,1.7763
503.1,1.7763
503.2,1.7763
503.3,1.7763
503.4,1.7763
503.5,1.7763
503.6,1.7763
503.7,1.7763
503.8,1.7763
503.9,1.7763
504,1.7763
504.1,1.7763
504.2,1.7763
504.3,1.7763
504.4,1.7763
504.5,1.7763
504.6,1.7763
504.7,1.7763
504.8,1.7763
504.9,1.7763
505,1.7763
505.1,1.7763
505.2,1.7763
505.3,1.7763
505.4,1.7763
505.5,1.7763
505.6,1.7763
505.7,1.7763
505.8,1.7763
505.9,1.7763
506,1.7763
506.1,1.7763
506.2,1.7763
506.3,1.7763
506.4,1.7763
506.5,1.7763
506.6,1.7763
506.7,1.7763
506.8,1.7763
506.9,1.7763
507,1.7763
507.1,1.7763
507.2,1.7763
507.3,1.7763
507.4,1.7763
507.5,1.7763
507.6,1.7763
507.7,1.7763
507.8,1.7763
507.9,1.7763
508,1.7763
508.1,1.7763
508.2,1.7763
508.3,1.7763
508.4,1.7763
508.5,1.7763
508.6,1.7763
508.7,1.7763
508.8,1.7763
508.9,1.7763
509,1.7763
509.1,1.7763
509.2,1.7763
509.3,1.7763
509.4,1.7763
509.5,1.7763
509.6,1.7763
509.7,1.7763
509.8,1.7763
509.9,1.7763
510,0.3159
510.1,0.3159
510.2,0.3159
510.3,0.3159
510.4,0.3159
510.5,0.3159
510.6,0.3159
510.7,0.3159
510.8,0.3159
510.9,0.3159
511,0.3159
511.1,0.3159
511.2,0.3159
511.3,0.3159
511.4,0.3159
511.5,0.3159
511.6,0.3159
511.7,0.3159
511.8,0.3159
511.9,0.3159
512,0.3159
512.1,0.3159
512.2,0.3159
512.3,0.3159
512.4,0.3159
512.5,0.3159
512.6,0.3159
512.7,0.3159
512.8,0.3159
512.9,0.3159
513,0.3159
513.1,0.3159
513.2,0.3159
513.3,0.3159
513.4,0.3159
513.5,0.3159
513.6,0.3159
513.7,0.3159
513.8,0.3159
513.9,0.3159
514,0.3159
514.1,0.3159
514.2,0.3159
514.3,0.3159
514.4,0.3159
514.5,0.3159
514.6,0.3159
514.7,0.3159
514.8,0.3159
514.9,0.3159
515,0.3159
515.1,0.3159
515.2,0.3159
515.3,0.3159
515.4,0.3159
515.5,0.3159
515.6,0.3159
515.7,0.3159
515.8,0.3159
515.9,0.3159
516,0.3159
516.1,0.3159
516.2,0.3159
516.3,0.3159
516.4,0.3159
516.5,0.3159
516.6,0.3159
516.7,0.3159
516.8,0.3159
516.9,0.3159
517,0.3159
517.1,0.3159
517.2,0.3159
517.3,0.3159
517.4,0.3159
517.5,0.3159
517.6,0.3159
517.7,0.3159
517.8,0.3159
517.9,0.3159
518,0.3159
518.1,0.3159
518.2,0.3159
518.3,0.3159
518.4,0.3159
518.5,0.3159
518.6,0.3159
518.7,0.3159
518.8,0.3159
518.9,0.3159
519,0.3159
519.1,0.3159
519.2,0.3159
519.3,0.3159
519.4,0.3159
519.5,0.3159
519.6,0.3159
519.7,0.3159
519.8,0.3159
519.9,0.3159
520,0.3159
520.1,0.3159
520.2,0.3159
520.3,0.3159
520.4,0.3159
520.5,0.3159
520.6,0.3159
520.7,0.3159
520.8,0.3159
520.9,0.3159
521,0.3159
521.1,0.3159
521.2,0.3159
521.3,0.3159
521.4,0.3159
521.5,0.3159
521.6,0.3159
521.7,0.3159
521.8,0.3159
521.9,0.3159
522,0.3159
522.1,0.3159
522.2,0.3159
522.3,0.3159
522.4,0.3159
522.5,0.3159
522.6,0.3159
522.7,0.3159
522.8,0.3159
522.9,0.3159
523,0.3159
523.1,0.3159
523.2,0.3159
523.3,0.3159
523.4,0.3159
523.5,0.3159
523.6,0.3159
523.7,0.3159
523.8,0.3159
523.9,0.3159
524,0.3159
524.1,0.3159
524.2,0.3159
524.3,0.3159
524.4,0.3159
524.5,0.3159
524.6,0.3159
524.7,0.3159
524.8,0.3159
524.9,0.3159
525,1.8899
525.1,1.8899
525.2,1.8899
525.3,1.8899
525.4,1.8899
525.5,1.8899
525.6,1.8899
525.7,1.8899
525.8,1.8899
525.9,1.8899
526,1.8899
526.1,1.8899
526.2,1.8899
526.3,1.8899
526.4,1.8899
526.5,1.8899
526.6,1.8899
526.7,1.8899
526.8,1.8899
526.9,1.8899
527,1.8899
527.1,1.8899
527.2,1.8899
527.3,1.8899
527.4,1.8899
527.5,1.8899
527.6,1.8899
527.7,1.8899
527.8,1.8899
527.9,1.8899
528,1.8899
528.1,1.8899
528.2,1.8899
528.3,1.8899
528.4,1.8899
528.5,1.8899
528.6,1.8899
528.7,1.8899
528.8,1.8899
528.9,1.8899
529,1.8899
529.1,1.8899
529.2,1.8899
529.3,1.8899
529.4,1.8899
529.5,1.8899
529.6,1.8899
529.7,1.8899
529.8,1.8899
529.9,1.8899
530,1.8899
530.1,1.8899
530.2,1.8899
530.3,1.8899
530.4,1.8899
530.5,1.8899
530.6,1.8899
530.7,1.8899
530.8,1.8899
530.9,1.8899
531,1.8899
531.1,1.8899
531.2,1.8899
531.3,1.8899
531.4,1.8899
531.5,1.8899
531.6,1.8899
531.7,1.8899
531.8,1.8899
531.9,1.8899
532,1.8899
532.1,1.8899
532.2,1.8899
532.3,1.8899
532.4,1.8899
532.5,1.8899
532.6,1.8899
532.7,1.8899
532.8,1.8899
532.9,1.8899
533,1.8899
533.1,1.8899
533.2,1.8899
533.3,1.8899
533.4,1.8899
533.5,1.8899
533.6,1.8899
533.7,1.8899
533.8,1.8899
533.9,1.8899
534,1.8899
534.1,1.8899
534.2,1.8899
534.3,1.8899
534.4,1.8899
534.5,1.8899
534.6,1.8899
534.7,1.8899
534.8,1.8899
534.9,1.8899
535,1.8899
535.1,1.8899
535.2,1.8899
535.3,1.8899
535.4,1.8899
535.5,1.8899
535.6,1.8899
535.7,1.8899
535.8,1.8899
535.9,1.8899
536,1.8899
536.1,1.8899
536.2,1.8899
536.3,1.8899
536.4,1.8899
536.5,1.8899
536.6,1.8899
536.7,1.8899
536.8,1.8899
536.9,1.8899
537,1.8899
537.1,1.8899
537.2,1.8899
537.3,1.8899
537.4,1.8899
537.5,1.8899
537.6,1.8899
537.7,1.8899
537.8,1.8899
537.9,1.8899
538,1.8899
538.1,1.8899
538.2,1.8899
538.3,1.8899
538.4,1.8899
538.5,1.8899
538.6,1.8899
538.7,1.8899
538.8,1.8899
538.9,1.8899
539,1.8899
539.1,1.8899
539.2,1.8899
539.3,1.8899
539.4,1.8899
539.5,1.8899
539.6,1.8899
539.7,1.8899
539.8,1.8899
539.9,1.8899
540,-1.8314
540.1,-1.8314
540.2,-1.8314
540.3,-1.8314
540.4,-1.8314
540.5,-1.8314
540.6,-1.8314
540.7,-1.8314
540.8,-1.8314
540.9,-1.8314
541,-1.8314
541.1,-1.8314
541.2,-1.8314
541.3,-1.8314
541.4,-1.8314
541.5,-1.8314
541.6,-1.8314
541.7,-1.8314
541.8,-1.8314
541.9,-1.8314
542,-1.8314
542.1,-1.8314
542.2,-1.8314
542.3,-1.8314
542.4,-1.8314
542.5,-1.8314
542.6,-1.8314
542.7,-1.8314
542.8,-1.8314
542.9,-1.8314
543,-1.8314
543.1,-1.8314
543.2,-1.8314
543.3,-1.8314
543.4,-1.8314
543.5,-1.8314
543.6,-1.8314
543.7,-1.8314
543.8,-1.8314
543.9,-1.8314
544,-1.8314
544.1,-1.8314
544.2,-1.8314
544.3,-1.8314
544.4,-1.8314
544.5,-1.8314
544.6,-1.8314
544.7,-1.8314
544.8,-1.8314
544.9,-1.8314
545,-1.8314
545.1,-1.8314
545.2,-1.8314
545.3,-1.8314
545.4,-1.8314
545.5,-1.8314
545.6,-1.8314
545.7,-1.8314
545.8,-1.8314
545.9,-1.8314
546,-1.8314
546.1,-1.8314
546.2,-1.8314
546.3,-1.8314
546.4,-1.8314
546.5,-1.8314
546.6,-1.8314
546.7,-1.8314
546.8,-1.8314
546.9,-1.8314
547,-1.8314
547.1,-1.8314
547.2,-1.8314
547.3,-1.8314
547.4,-1.8314
547.5,-1.8314
547.6,-1.8314
547.7,-1.8314
547.8,-1.8314
547.9,-1.8314
548,-1.8314
548.1,-1.8314
548.2,-1.8314
548.3,-1.8314
548.4,-1.8314
548.5,-1.8314
548.6,-1.8314
548.7,-1.8314
548.8,-1.8314
548.9,-1.8314
549,-1.8314
549.1,-1.8314
549.2,-1.8314
549.3,-1.8314
549.4,-1.8314
549.5,-1.8314
549.6,-1.8314
549.7,-1.8314
549.8,-1.8314
549.9,-1.8314
550,-1.8314
550.1,-1.8314
550.2,-1.8314
550.3,-1.8314
550.4,-1.8314
550.5,-1.8314
550.6,-1.8314
550.7,-1.8314
550.8,-1.8314
550.9,-1.8314
551,-1.8314
551.1,-1.8314
551.2,-1.8314
551.3,-1.8314
551.4,-1.8314
551.5,-1.8314
551.6,-1.8314
551.7,-1.8314
551.8,-1.8314
551.9,-1.8314
552,-1.8314
552.1,-1.8314
552.2,-1.8314
552.3,-1.8314
552.4,-1.8314
552.5,-1.8314
552.6,-1.8314
552.7,-1.8314
552.8,-1.8314
552.9,-1.8314
553,-1.8314
553.1,-1.8314
553.2,-1.8314
553.3,-1.8314
553.4,-1.8314
553.5,-1.8314
553.6,-1.8314
553.7,-1.8314
553.8,-1.8314
553.9,-1.8314
554,-1.8314
554.1,-1.8314
554.2,-1.8314
554.3,-1.8314
554.4,-1.8314
554.5,-1.8314
554.6,-1.8314
554.7,-1.8314
554.8,-1.8314
554.9,-1.8314
555,1.749
555.1,1.749
555.2,1.749
555.3,1.749
555.4,1.749
555.5,1.749
555.6,1.749
555.7,1.749
555.8,1.749
555.9,1.749
556,1.749
556.1,1.749
556.2,1.749
556.3,1.749
556.4,1.749
556.5,1.749
556.6,1.749
556.7,1.749
556.8,1.749
556.9,1.749
557,1.749
557.1,1.749
557.2,1.749
557.3,1.749
557.4,1.749
557.5,1.749
557.6,1.749
557.7,1.749
557.8,1.749
557.9,1.749
558,1.749
558.1,1.749
558.2,1.749
558.3,1.749
558.4,1.749
558.5,1.749
558.6,1.749
558.7,1.749
558.8,1.749
558.9,1.749
559,1.749
559.1,1.749
559.2,1.749
559.3,1.749
559.4,1.749
559.5,1.749
559.6,1.749
559.7,1.749
559.8,1.749
559.9,1.749
560,1.749
560.1,1.749
560.2,1.749
560.3,1.749
560.4,1.749
560.5,1.749
560.6,1.749
560.7,1.749
560.8,1.749
560.9,1.749
561,1.749
561.1,1.749
561.2,1.749
561.3,1.749
561.4,1.749
561.5,1.749
561.6,1.749
561.7,1.749
561.8,1.749
561.9,1.749
562,1.749
562.1,1.749
562.2,1.749
562.3,1.749
562.4,1.749
562.5,1.749
562.6,1.749
562.7,1.749
562.8,1.749
562.9,1.749
563,1.749
563.1,1.749
563.2,1.749
563.3,1.749
563.4,1.749
563.5,1.749
563.6,1.749
563.7,1.749
563.8,1.749
563.9,1.749
564,1.749
564.1,1.749
564.2,1.749
564.3,1.749
564.4,1.749
564.5,1.749
564.6,1.749
564.7,1.749
564.8,1.749
564.9,1.749
565,1.749
565.1,1.749
565.2,1.749
565.3,1.749
565.4,1.749
565.5,1.749
565.6,1.749
565.7,1.749
565.8,1.749
565.9,1.749
566,1.749
566.1,1.749
566.2,1.749
566.3,1.749
566.4,1.749
566.5,1.749
566.6,1.749
566.7,1.749
566.8,1.749
566.9,1.749
567,1.749
567.1,1.749
567.2,1.749
567.3,1.749
567.4,1.749
567.5,1.749
567.6,1.749
567.7,1.749
567.8,1.749
567.9,1.749
568,1.749
568.1,1.749
568.2,1.749
568.3,1.749
568.4,1.749
568.5,1.749
568.6,1.749
568.7,1.749
568.8,1.749
568.9,1.749
569,1.749
569.1,1.749
569.2,1.749
569.3,1.749
569.4,1.749
569.5,1.749
569.6,1.749
569.7,1.749
569.8,1.749
569.9,1.749
570,2
570.1,2
570.2,2
570.3,2
570.4,2
570.5,2
570.6,2
570.7,2
570.8,2
570.9,2
571,2
571.1,2
571.2,2
571.3,2
571.4,2
571.5,2
571.6,2
571.7,2
571.8,2
571.9,2
572,2
572.1,2
572.2,2
572.3,2
572.4,2
572.5,2
572.6,2
572.7,2
572.8,2
572.9,2
573,2
573.1,2
573.2,2
573.3,2
573.4,2
573.5,2
573.6,2
573.7,2
573.8,2
573.9,2
574,2
574.1,2
574.2,2
574.3,2
574.4,2
574.5,2
574.6,2
574.7,2
574.8,2
574.9,2
575,2
575.1,2
575.2,2
575.3,2
575.4,2
575.5,2
575.6,2
575.7,2
575.8,2
575.9,2
576,2
576.1,2
576.2,2
576.3,2
576.4,2
576.5,2
576.6,2
576.7,2
576.8,2
576.9,2
577,2
577.1,2
577.2,2
577.3,2
577.4,2
577.5,2
577.6,2
577.7,2
577.8,2
577.9,2
578,2
578.1,2
578.2,2
578.3,2
578.4,2
578.5,2
578.6,2
578.7,2
578.8,2
578.9,2
579,2
579.1,2
579.2,2
579.3,2
579.4,2
579.5,2
579.6,2
579.7,2
579.8,2
579.9,2
580,2
580.1,2
580.2,2
580.3,2
580.4,2
580.5,2
580.6,2
580.7,2
580.8,2
580.9,2
581,2
581.1,2
581.2,2
581.3,2
581.4,2
581.5,2
581.6,2
581.7,2
581.8,2
581.9,2
582,2
582.1,2
582.2,2
582.3,2
582.4,2
582.5,2
582.6,2
582.7,2
582.8,2
582.9,2
583,2
583.1,2
583.2,2
583.3,2
583.4,2
583.5,2
583.6,2
583.7,2
583.8,2
583.9,2
584,2
584.1,2
584.2,2
584.3,2
584.4,2
584.5,2
584.6,2
584.7,2
584.8,2
584.9,2
585,-1.0565
585.1,-1.0565
585.2,-1.0565
585.3,-1.0565
585.4,-1.0565
585.5,-1.0565
585.6,-1.0565
585.7,-1.0565
585.8,-1.0565
585.9,-1.0565
586,-1.0565
586.1,-1.0565
586.2,-1.0565
586.3,-1.0565
586.4,-1.0565
586.5,-1.0565
586.6,-1.0565
586.7,-1.0565
586.8,-1.0565
586.9,-1.0565
587,-1.0565
587.1,-1.0565
587.2,-1.0565
587.3,-1.0565
587.4,-1.0565
587.5,-1.0565
587.6,-1.0565
587.7,-1.0565
587.8,-1.0565
587.9,-1.0565
588,-1.0565
588.1,-1.0565
588.2,-1.0565
588.3,-1.0565
588.4,-1.0565
588.5,-1.0565
588.6,-1.0565
588.7,-1.0565
588.8,-1.0565
588.9,-1.0565
589,-1.0565
589.1,-1.0565
589.2,-1.0565
589.3,-1.0565
589.4,-1.0565
589.5,-1.0565
589.6,-1.0565
589.7,-1.0565
589.8,-1.0565
589.9,-1.0565
590,-1.0565
590.1,-1.0565
590.2,-1.0565
590.3,-1.0565
590.4,-1.0565
590.5,-1.0565
590.6,-1.0565
590.7,-1.0565
590.8,-1.0565
590.9,-1.0565
591,-1.0565
591.1,-1.0565
591.2,-1.0565
591.3,-1.0565
591.4,-1.0565
591.5,-1.0565
591.6,-1.0565
591.7,-1.0565
591.8,-1.0565
591.9,-1.0565
592,-1.0565
592.1,-1.0565
592.2,-1.0565
592.3,-1.0565
592.4,-1.0565
592.5,-1.0565
592.6,-1.0565
592.7,-1.0565
592.8,-1.0565
592.9,-1.0565
593,-1.0565
593.1,-1.0565
593.2,-1.0565
593.3,-1.0565
593.4,-1.0565
593.5,-1.0565
593.6,-1.0565
593.7,-1.0565
593.8,-1.0565
593.9,-1.0565
594,-1.0565
594.1,-1.0565
594.2,-1.0565
594.3,-1.0565
594.4,-1.0565
594.5,-1.0565
594.6,-1.0565
594.7,-1.0565
594.8,-1.0565
594.9,-1.0565
595,-1.0565
595.1,-1.0565
595.2,-1.0565
595.3,-1.0565
595.4,-1.0565
595.5,-1.0565
595.6,-1.0565
595.7,-1.0565
595.8,-1.0565
595.9,-1.0565
596,-1.0565
596.1,-1.0565
596.2,-1.0565
596.3,-1.0565
596.4,-1.0565
596.5,-1.0565
596.6,-1.0565
596.7,-1.0565
596.8,-1.0565
596.9,-1.0565
597,-1.0565
597.1,-1.0565
597.2,-1.0565
597.3,-1.0565
597.4,-1.0565
597.5,-1.0565
597.6,-1.0565
597.7,-1.0565
597.8,-1.0565
597.9,-1.0565
598,-1.0565
598.1,-1.0565
598.2,-1.0565
598.3,-1.0565
598.4,-1.0565
598.5,-1.0565
598.6,-1.0565
598.7,-1.0565
598.8,-1.0565
598.9,-1.0565
599,-1.0565
599.1,-1.0565
599.2,-1.0565
599.3,-1.0565
599.4,-1.0565
599.5,-1.0565
599.6,-1.0565
599.7,-1.0565
599.8,-1.0565
599.9,-1.0565
600,-1.4548
600.1,-1.4548
600.2,-1.4548
600.3,-1.4548
600.4,-1.4548
600.5,-1.4548
600.6,-1.4548
600.7,-1.4548
600.8,-1.4548
600.9,-1.4548
601,-1.4548
601.1,-1.4548
601.2,-1.4548
601.3,-1.4548
601.4,-1.4548
601.5,-1.4548
601.6,-1.4548
601.7,-1.4548
601.8,-1.4548
601.9,-1.4548
602,-1.4548
602.1,-1.4548
602.2,-1.4548
602.3,-1.4548
602.4,-1.4548
602.5,-1.4548
602.6,-1.4548
602.7,-1.4548
602.8,-1.4548
602.9,-1.4548
603,-1.4548
603.1,-1.4548
603.2,-1.4548
603.3,-1.4548
603.4,-1.4548
603.5,-1.4548
603.6,-1.4548
603.7,-1.4548
603.8,-1.4548
603.9,-1.4548
604,-1.4548
604.1,-1.4548
604.2,-1.4548
604.3,-1.4548
604.4,-1.4548
604.5,-1.4548
604.6,-1.4548
604.7,-1.4548
604.8,-1.4548
604.9,-1.4548
605,-1.4548
605.1,-1.4548
605.2,-1.4548
605.3,-1.4548
605.4,-1.4548
605.5,-1.4548
605.6,-1.4548
605.7,-1.4548
605.8,-1.4548
605.9,-1.4548
606,-1.4548
606.1,-1.4548
606.2,-1.4548
606.3,-1.4548
606.4,-1.4548
606.5,-1.4548
606.6,-1.4548
606.7,-1.4548
606.8,-1.4548
606.9,-1.4548
607,-1.4548
607.1,-1.4548
607.2,-1.4548
607.3,-1.4548
607.4,-1.4548
607.5,-1.4548
607.6,-1.4548
607.7,-1.4548
607.8,-1.4548
607.9,-1.4548
608,-1.4548
608.1,-1.4548
608.2,-1.4548
608.3,-1.4548
608.4,-1.4548
608.5,-1.4548
608.6,-1.4548
608.7,-1.4548
608.8,-1.4548
608.9,-1.4548
609,-1.4548
609.1,-1.4548
609.2,-1.4548
609.3,-1.4548
609.4,-1.4548
609.5,-1.4548
609.6,-1.4548
609.7,-1.4548
609.8,-1.4548
609.9,-1.4548
610,-1.4548
610.1,-1.4548
610.2,-1.4548
610.3,-1.4548
610.4,-1.4548
610.5,-1.4548
610.6,-1.4548
610.7,-1.4548
610.8,-1.4548
610.9,-1.4548
611,-1.4548
611.1,-1.4548
611.2,-1.4548
611.3,-1.4548
611.4,-1.4548
611.5,-1.4548
611.6,-1.4548
611.7,-1.4548
611.8,-1.4548
611.9,-1.4548
612,-1.4548
612.1,-1.4548
612.2,-1.4548
612.3,-1.4548
612.4,-1.4548
612.5,-1.4548
612.6,-1.4548
612.7,-1.4548
612.8,-1.4548
612.9,-1.4548
613,-1.4548
613.1,-1.4548
613.2,-1.4548
613.3,-1.4548
613.4,-1.4548
613.5,-1.4548
613.6,-1.4548
613.7,-1.4548
613.8,-1.4548
613.9,-1.4548
614,-1.4548
614.1,-1.4548
614.2,-1.4548
614.3,-1.4548
614.4,-1.4548
614.5,-1.4548
614.6,-1.4548
614.7,-1.4548
614.8,-1.4548
614.9,-1.4548
615,-1.7763
615.1,-1.7763
615.2,-1.7763
615.3,-1.7763
615.4,-1.7763
615.5,-1.7763
615.6,-1.7763
615.7,-1.7763
615.8,-1.7763
615.9,-1.7763
616,-1.7763
616.1,-1.7763
616.2,-1.7763
616.3,-1.7763
616.4,-1.7763
616.5,-1.7763
616.6,-1.7763
616.7,-1.7763
616.8,-1.7763
616.9,-1.7763
617,-1.7763
617.1,-1.7763
617.2,-1.7763
617.3,-1.7763
617.4,-1.7763
617.5,-1.7763
617.6,-1.7763
617.7,-1.7763
617.8,-1.7763
617.9,-1.7763
618,-1.7763
618.1,-1.7763
618.2,-1.7763
618.3,-1.7763
618.4,-1.7763
618.5,-1.7763
618.6,-1.7763
618.7,-1.7763
618.8,-1.7763
618.9,-1.7763
619,-1.7763
619.1,-1.7763
619.2,-1.7763
619.3,-1.7763
619.4,-1.7763
619.5,-1.7763
619.6,-1.7763
619.7,-1.7763
619.8,-1.7763
619.9,-1.7763
620,-1.7763
620.1,-1.7763
620.2,-1.7763
620.3,-1.7763
620.4,-1.7763
620.5,-1.7763
620.6,-1.7763
620.7,-1.7763
620.8,-1.7763
620.9,-1.7763
621,-1.7763
621.1,-1.7763
621.2,-1.7763
621.3,-1.7763
621.4,-1.7763
621.5,-1.7763
621.6,-1.7763
621.7,-1.7763
621.8,-1.7763
621.9,-1.7763
622,-1.7763
622.1,-1.7763
622.2,-1.7763
622.3,-1.7763
622.4,-1.7763
622.5,-1.7763
622.6,-1.7763
622.7,-1.7763
622.8,-1.7763
622.9,-1.7763
623,-1.7763
623.1,-1.7763
623.2,-1.7763
623.3,-1.7763
623.4,-1.7763
623.5,-1.7763
623.6,-1.7763
623.7,-1.7763
623.8,-1.7763
623.9,-1.7763
624,-1.7763
624.1,-1.7763
624.2,-1.7763
624.3,-1.7763
624.4,-1.7763
624.5,-1.7763
624.6,-1.7763
624.7,-1.7763
624.8,-1.7763
624.9,-1.7763
625,-1.7763
625.1,-1.7763
625.2,-1.7763
625.3,-1.7763
625.4,-1.7763
625.5,-1.7763
625.6,-1.7763
625.7,-1.7763
625.8,-1.7763
625.9,-1.7763
626,-1.7763
626.1,-1.7763
626.2,-1.7763
626.3,-1.7763
626.4,-1.7763
626.5,-1.7763
626.6,-1.7763
626.7,-1.7763
626.8,-1.7763
626.9,-1.7763
627,-1.7763
627.1,-1.7763
627.2,-1.7763
627.3,-1.7763
627.4,-1.7763
627.5,-1.7763
627.6,-1.7763
627.7,-1.7763
627.8,-1.7763
627.9,-1.7763
628,-1.7763
628.1,-1.7763
628.2,-1.7763
628.3,-1.7763
628.4,-1.7763
628.5,-1.7763
628.6,-1.7763
628.7,-1.7763
628.8,-1.7763
628.9,-1.7763
629,-1.7763
629.1,-1.7763
629.2,-1.7763
629.3,-1.7763
629.4,-1.7763
629.5,-1.7763
629.6,-1.7763
629.7,-1.7763
629.8,-1.7763
629.9,-1.7763
630,-0.3159
630.1,-0.3159
630.2,-0.3159
630.3,-0.3159
630.4,-0.3159
630.5,-0.3159
630.6,-0.3159
630.7,-0.3159
630.8,-0.3159
630.9,-0.3159
631,-0.3159
631.1,-0.3159
631.2,-0.3159
631.3,-0.3159
631.4,-0.3159
631.5,-0.3159
631.6,-0.3159
631.7,-0.3159
631.8,-0.3159
631.9,-0.3159
632,-0.3159
632.1,-0.3159
632.2,-0.3159
632.3,-0.3159
632.4,-0.3159
632.5,-0.3159
632.6,-0.3159
632.7,-0.3159
632.8,-0.3159
632.9,-0.3159
633,-0.3159
633.1,-0.3159
633.2,-0.3159
633.3,-0.3159
633.4,-0.3159
633.5,-0.3159
633.6,-0.3159
633.7,-0.3159
633.8,-0.3159
633.9,-0.3159
634,-0.3159
634.1,-0.3159
634.2,-0.3159
